ModChr,ModStart,ModEnd,Strand,ModID,ModType,Motif score,Support Num,Cell/Tissue,Seq Type,Transcript ID Num,Conserved Sites Num,snoRNA List,Writer Name,source_table
GL000220.1,117645,117646,+,Pseudo_site_5113,Y,noScore,3,cytosolic,na,1,0,SNORA34,na,RMBase_v3_human_original
GL000220.1,117652,117653,+,Nm_site_7356,Um,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD41,na,RMBase_2O-Me
GL000220.1,117658,117659,+,Pseudo_site_5114,Y,noScore,3,cytosolic,na,1,0,SNORA2A;SNORA2B;SNORA34,na,RMBase_v3_human_original
GL000220.1,117707,117708,+,Pseudo_site_5115,Y,noScore,3,cytosolic,na,1,0,SNORA23;SNORA78,na,RMBase_v3_human_original
GL000220.1,117738,117739,+,Nm_site_7360,Gm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD1A;SNORD1B;SNORD1C,na,RMBase_2O-Me
GL000220.1,117749,117750,+,Pseudo_site_5116,Y,noScore,3,cytosolic,na,1,0,SNORA65,na,RMBase_v3_human_original
GL000220.1,117766,117767,+,Pseudo_site_5117,Y,noScore,3,cytosolic,na,1,0,SNORA63,na,RMBase_v3_human_original
GL000220.1,117777,117778,+,Pseudo_site_5119,Y,noScore,3,cytosolic,na,1,0,SNORA21,na,RMBase_v3_human_original
GL000220.1,117788,117789,+,Pseudo_site_5120,Y,noScore,3,cytosolic,na,1,0,SNORA16;SNORA16A,na,RMBase_v3_human_original
GL000220.1,117789,117790,+,m5C_site_45858,m5C,noScore,1,cytosolic,na,1,0,na,na,RMBase_m5C
GL000220.1,117802,117803,+,Nm_site_7366,Cm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD49A;SNORD49B,na,RMBase_2O-Me
GL000220.1,117803,117804,+,Pseudo_site_5121,Y,noScore,3,cytosolic,na,1,0,SNORA65,na,RMBase_v3_human_original
GL000220.1,117817,117818,+,Pseudo_site_5122,Y,noScore,3,cytosolic,na,1,0,SNORA1,na,RMBase_v3_human_original
GL000220.1,117844,117845,+,Nm_site_7370,Um,noScore,1,cytosolic,na,1,0,na,na,RMBase_2O-Me
GL000220.1,117845,117846,+,Nm_site_7371,Gm,noScore,2,"PA1,cytosolic",RibOxi-seq,1,0,na,na,RMBase_2O-Me
GL000220.1,117846,117847,+,Pseudo_site_5123,Y,noScore,3,cytosolic,na,1,0,SNORA21,na,RMBase_v3_human_original
GL000220.1,117867,117868,+,Pseudo_site_5124,Y,noScore,3,cytosolic,na,1,0,SNORA10,na,RMBase_v3_human_original
GL000220.1,117869,117870,+,Nm_site_7372,Am,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD29,na,RMBase_2O-Me
GL000220.1,117876,117877,+,otherMod_site_1202,m3U,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
GL000220.1,117877,117878,+,Pseudo_site_5125,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,117882,117883,+,Nm_site_7376,Cm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD35A;SNORD35B,na,RMBase_2O-Me
GL000220.1,117898,117899,+,Pseudo_site_5126,Y,noScore,3,cytosolic,na,1,0,SNORA26;SNORA27,na,RMBase_v3_human_original
GL000220.1,117915,117916,+,Pseudo_site_5127,Y,noScore,3,cytosolic,na,1,0,SNORA54,na,RMBase_v3_human_original
GL000220.1,117917,117918,+,Nm_site_7384,Am,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD63,na,RMBase_2O-Me
GL000220.1,117922,117923,+,Pseudo_site_5128,Y,noScore,3,cytosolic,na,1,0,SNORA40,na,RMBase_v3_human_original
GL000220.1,117925,117926,+,Pseudo_site_5129,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,117936,117937,+,Nm_site_7385,Am,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD119,na,RMBase_2O-Me
GL000220.1,117964,117965,+,Nm_site_7387,Gm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD91A;SNORD91B,na,RMBase_2O-Me
GL000220.1,117966,117967,+,Nm_site_7388,Um,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD72,na,RMBase_2O-Me
GL000220.1,117969,117970,+,Nm_site_7389,Gm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD78,na,RMBase_2O-Me
GL000220.1,117974,117975,+,Pseudo_site_5130,Y,noScore,3,cytosolic,na,1,0,SNORA17,na,RMBase_v3_human_original
GL000220.1,117982,117983,+,Pseudo_site_5131,Y,noScore,2,cytosolic,na,1,0,SNORA81,na,RMBase_v3_human_original
GL000220.1,117983,117984,+,Nm_site_7390,Gm,noScore,4,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD121A;SNORD121B,na,RMBase_2O-Me
GL000220.1,118019,118020,+,Pseudo_site_5132,Y,noScore,3,cytosolic,na,1,0,SNORA30;SNORA37,na,RMBase_v3_human_original
GL000220.1,118035,118036,+,Pseudo_site_5133,Y,noScore,3,cytosolic,na,1,0,SNORA17,na,RMBase_v3_human_original
GL000220.1,118318,118319,+,Pseudo_site_5134,Y,noScore,3,cytosolic,na,1,0,SNORA17,na,RMBase_v3_human_original
GL000220.1,118319,118320,+,Pseudo_site_5135,Y,noScore,3,cytosolic,na,1,0,SNORA43,na,RMBase_v3_human_original
GL000220.1,118347,118348,+,Pseudo_site_5136,Y,noScore,3,cytosolic,na,1,0,SNORA22;SNORA33,na,RMBase_v3_human_original
GL000220.1,118356,118357,+,Pseudo_site_5137,Y,noScore,3,cytosolic,na,1,0,SNORA22;SNORA64,na,RMBase_v3_human_original
GL000220.1,153075,153076,+,Nm_site_7403,Am,noScore,4,"HeLa,cytosolic",2OMe-seq,1,0,SNORD27,na,RMBase_2O-Me
GL000220.1,153082,153083,+,Pseudo_site_5138,Y,noScore,3,cytosolic,na,1,0,SNORA50;SNORA76,na,RMBase_v3_human_original
GL000220.1,153084,153085,+,Pseudo_site_5139,Y,noScore,3,cytosolic,na,1,0,SNORA55;SNORA69,na,RMBase_v3_human_original
GL000220.1,153141,153142,+,Pseudo_site_5140,Y,noScore,3,cytosolic,na,1,0,SNORA75,na,RMBase_v3_human_original
GL000220.1,153147,153148,+,Nm_site_7405,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD57,na,RMBase_2O-Me
GL000220.1,153153,153154,+,Pseudo_site_5141,Y,noScore,3,cytosolic,na,1,0,SNORA36A;SNORA36B;SNORA50;SNORA76,na,RMBase_v3_human_original
GL000220.1,153157,153158,+,Pseudo_site_5142,Y,noScore,3,cytosolic,na,1,0,SNORA42;SNORA80B,na,RMBase_v3_human_original
GL000220.1,153164,153165,+,Nm_site_7406,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD42A;SNORD42B,na,RMBase_2O-Me
GL000220.1,153167,153168,+,Pseudo_site_5143,Y,noScore,3,cytosolic,na,1,0,SNORA66,na,RMBase_v3_human_original
GL000220.1,153169,153170,+,Nm_site_7407,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD4A;SNORD4B;SNORD5B,na,RMBase_2O-Me
GL000220.1,153207,153208,+,Nm_site_7409,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD45A;SNORD45C,na,RMBase_2O-Me
GL000220.1,153214,153215,+,Nm_site_7410,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD44,na,RMBase_2O-Me
GL000220.1,153220,153221,+,Nm_site_7411,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD45A;SNORD45B,na,RMBase_2O-Me
GL000220.1,153222,153223,+,Nm_site_7412,Cm,noScore,3,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,na,na,RMBase_2O-Me
GL000220.1,153258,153259,+,Pseudo_site_5144,Y,noScore,3,cytosolic,na,1,0,SNORA10,na,RMBase_v3_human_original
GL000220.1,153266,153267,+,Pseudo_site_5145,Y,noScore,3,cytosolic,na,1,0,SNORA31,na,RMBase_v3_human_original
GL000220.1,153454,153455,+,Pseudo_site_5146,Y,noScore,3,cytosolic,na,1,0,SNORA71A;SNORA71B;SNORA71C;SNORA71D,na,RMBase_v3_human_original
GL000220.1,153476,153477,+,Nm_site_7413,Um,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD68,na,RMBase_2O-Me
GL000220.1,153484,153485,+,Nm_site_7414,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD100,na,RMBase_2O-Me
GL000220.1,153510,153511,+,Nm_site_7416,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD14A;SNORD14B,na,RMBase_2O-Me
GL000220.1,153516,153517,+,Nm_site_7417,Am,noScore,3,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,na,na,RMBase_2O-Me
GL000220.1,153532,153533,+,Nm_site_7419,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD16,na,RMBase_2O-Me
GL000220.1,153557,153558,+,Nm_site_7421,Gm,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD11B,na,RMBase_2O-Me
GL000220.1,153560,153561,+,Nm_site_7422,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD70,na,RMBase_2O-Me
GL000220.1,153565,153566,+,Nm_site_7423,Cm,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD56,na,RMBase_2O-Me
GL000220.1,153620,153621,+,Pseudo_site_5147,Y,noScore,3,cytosolic,na,1,0,SNORA42;SNORA80B,na,RMBase_v3_human_original
GL000220.1,153624,153625,+,Nm_site_7425,Am,noScore,4,"HeLa,cytosolic",2OMe-seq,1,0,SNORD93,na,RMBase_2O-Me
GL000220.1,153638,153639,+,Nm_site_7426,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD62A;SNORD62B,na,RMBase_2O-Me
GL000220.1,153649,153650,+,Nm_site_7428,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD103A;SNORD103B;SNORD85,na,RMBase_2O-Me
GL000220.1,153657,153658,+,Pseudo_site_5148,Y,noScore,3,cytosolic,na,1,0,SNORA24,na,RMBase_v3_human_original
GL000220.1,153675,153676,+,Nm_site_7429,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD65,na,RMBase_2O-Me
GL000220.1,153692,153693,+,Nm_site_7430,Gm,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD54,na,RMBase_2O-Me
GL000220.1,153697,153698,+,Pseudo_site_5149,Y,noScore,3,cytosolic,na,1,0,SNORA46,na,RMBase_v3_human_original
GL000220.1,153699,153700,+,Pseudo_site_5150,Y,noScore,3,cytosolic,na,1,0,SNORA20,na,RMBase_v3_human_original
GL000220.1,153716,153717,+,Nm_site_7431,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD36A;SNORD36B,na,RMBase_2O-Me
GL000220.1,153729,153730,+,Pseudo_site_5151,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,153731,153732,+,Nm_site_7432,Gm,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD19B,na,RMBase_2O-Me
GL000220.1,153734,153735,+,Pseudo_site_5152,Y,noScore,3,cytosolic,na,1,0,SNORA44,na,RMBase_v3_human_original
GL000220.1,153845,153846,+,Nm_site_7433,Cm,noScore,2,"HeLa,cytosolic",2OMe-seq,1,0,na,na,RMBase_2O-Me
GL000220.1,153847,153848,+,Nm_site_7434,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD105B,na,RMBase_2O-Me
GL000220.1,153849,153850,+,Pseudo_site_5153,Y,noScore,3,cytosolic,na,1,0,SNORA25,na,RMBase_v3_human_original
GL000220.1,153862,153863,+,Pseudo_site_5154,Y,noScore,3,cytosolic,na,1,0,SNORA25;SNORA77,na,RMBase_v3_human_original
GL000220.1,153863,153864,+,Pseudo_site_5155,Y,noScore,3,cytosolic,na,1,0,SNORA28,na,RMBase_v3_human_original
GL000220.1,153870,153871,+,Pseudo_site_5156,Y,noScore,3,cytosolic,na,1,0,SNORA44,na,RMBase_v3_human_original
GL000220.1,153911,153912,+,Pseudo_site_5157,Y,noScore,3,cytosolic,na,1,0,SNORA19;SNORA24,na,RMBase_v3_human_original
GL000220.1,153914,153915,+,Pseudo_site_5158,Y,noScore,3,cytosolic,na,1,0,SNORA28,na,RMBase_v3_human_original
GL000220.1,153915,153916,+,Nm_site_7435,Gm,noScore,4,"HeLa,cytosolic",2OMe-seq,1,0,SNORD98,na,RMBase_2O-Me
GL000220.1,153966,153967,+,Pseudo_site_5159,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,154052,154053,+,Pseudo_site_5161,Y,noScore,3,cytosolic,na,1,0,SNORA57;SNORA60,na,RMBase_v3_human_original
GL000220.1,154079,154080,+,Nm_site_7440,Am,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD59A;SNORD59B,na,RMBase_2O-Me
GL000220.1,154104,154105,+,Pseudo_site_5162,Y,noScore,3,cytosolic,na,1,0,SNORA8,na,RMBase_v3_human_original
GL000220.1,154129,154130,+,Pseudo_site_5163,Y,noScore,3,cytosolic,na,1,0,SNORA8,na,RMBase_v3_human_original
GL000220.1,154222,154223,+,Pseudo_site_5164,Y,noScore,3,cytosolic,na,1,0,SNORA40,na,RMBase_v3_human_original
GL000220.1,154286,154287,+,Pseudo_site_5165,Y,noScore,3,cytosolic,na,1,0,SNORA5A;SNORA5B;SNORA5C,na,RMBase_v3_human_original
GL000220.1,154292,154293,+,Pseudo_site_5166,Y,noScore,3,cytosolic,na,1,0,SNORA36A;SNORA36B;SNORA36C,na,RMBase_v3_human_original
GL000220.1,154296,154297,+,otherMod_site_1203,m1acp3Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
GL000220.1,154320,154321,+,Nm_site_7445,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD66,na,RMBase_2O-Me
GL000220.1,154336,154337,+,Nm_site_7446,Um,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD110,na,RMBase_2O-Me
GL000220.1,154374,154375,+,otherMod_site_1204,Ym,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
GL000220.1,154376,154377,+,Nm_site_7449,Gm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD32A;SNORD32B,na,RMBase_2O-Me
GL000220.1,154385,154386,+,otherMod_site_1205,ac4C,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
GL000220.1,154395,154396,+,Pseudo_site_5168,Y,noScore,3,cytosolic,na,1,0,SNORA4,na,RMBase_v3_human_original
GL000220.1,154415,154416,+,Pseudo_site_5169,Y,noScore,3,cytosolic,na,1,0,SNORA15,na,RMBase_v3_human_original
GL000220.1,154431,154432,+,Nm_site_7450,Am,noScore,4,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,na,na,RMBase_2O-Me
GL000220.1,154439,154440,+,Nm_site_7451,Cm,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD28,na,RMBase_2O-Me
GL000220.1,154490,154491,+,Nm_site_7453,Um,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD61,na,RMBase_2O-Me
GL000220.1,154493,154494,+,Pseudo_site_5170,Y,noScore,3,cytosolic,na,1,0,SNORA67,na,RMBase_v3_human_original
GL000220.1,154538,154539,+,Nm_site_7456,Gm,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD25,na,RMBase_2O-Me
GL000220.1,154673,154674,+,Pseudo_site_5171,Y,noScore,3,cytosolic,na,1,0,SNORA5A;SNORA5B;SNORA5C,na,RMBase_v3_human_original
GL000220.1,154691,154692,+,Pseudo_site_5172,Y,noScore,3,cytosolic,na,1,0,SNORA41,na,RMBase_v3_human_original
GL000220.1,154726,154727,+,Nm_site_7459,Am,noScore,4,"HeLa,PA1,cytosolic","2OMe-seq,RibOxi-seq",1,0,SNORD82,na,RMBase_2O-Me
GL000220.1,154740,154741,+,Pseudo_site_5174,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,154751,154752,+,Nm_site_7463,Cm,noScore,2,"PA1,cytosolic",RibOxi-seq,1,0,na,na,RMBase_2O-Me
GL000220.1,154852,154853,+,Nm_site_7466,Um,noScore,5,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD20,na,RMBase_2O-Me
GL000220.1,154890,154891,+,otherMod_site_1206,ac4C,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
GL000220.1,154898,154899,+,otherMod_site_1207,"m6,6A",noScore,1,cytosolic,na,1,0,na,na,RMBase_other
GL000220.1,154899,154900,+,otherMod_site_1208,"m6,6A",noScore,1,cytosolic,na,1,0,na,na,RMBase_other
GL000220.1,156008,156009,+,Nm_site_7470,Um,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD71,na,RMBase_2O-Me
GL000220.1,156063,156064,+,Pseudo_site_5176,Y,noScore,3,cytosolic,na,1,0,SNORA69,na,RMBase_v3_human_original
GL000220.1,156069,156070,+,Nm_site_7472,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD96A;SNORD96B,na,RMBase_2O-Me
GL000220.1,158634,158635,+,Nm_site_7488,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD21,na,RMBase_2O-Me
GL000220.1,158640,158641,+,m1A_site_1105,m1A,noScore,1,cytosolic,na,1,0,na,na,RMBase_m1A
GL000220.1,158644,158645,+,Nm_site_7490,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD18A;SNORD18B;SNORD18C,na,RMBase_2O-Me
GL000220.1,158658,158659,+,Nm_site_7493,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD104,na,RMBase_2O-Me
GL000220.1,158840,158841,+,Nm_site_7496,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD2;SNORD2B,na,RMBase_2O-Me
GL000220.1,158842,158843,+,Nm_site_7497,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD32A;SNORD32B;SNORD51,na,RMBase_2O-Me
GL000220.1,158852,158853,+,Nm_site_7498,Am,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD77;SNORD80,na,RMBase_2O-Me
GL000220.1,158854,158855,+,Pseudo_site_5177,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,158900,158901,+,Pseudo_site_5178,Y,noScore,3,cytosolic,na,1,0,SNORA7A;SNORA7B,na,RMBase_v3_human_original
GL000220.1,158943,158944,+,Nm_site_7506,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD80,na,RMBase_2O-Me
GL000220.1,158995,158996,+,Pseudo_site_5179,Y,noScore,2,cytosolic,na,1,0,SNORA56,na,RMBase_v3_human_original
GL000220.1,159001,159002,+,Pseudo_site_5180,Y,noScore,3,cytosolic,na,1,0,SNORA9,na,RMBase_v3_human_original
GL000220.1,159062,159063,+,Pseudo_site_5181,Y,noScore,3,cytosolic,na,1,0,SNORA52,na,RMBase_v3_human_original
GL000220.1,159097,159098,+,Pseudo_site_5182,Y,noScore,2,cytosolic,na,1,0,SNORA47,na,RMBase_v3_human_original
GL000220.1,159100,159101,+,Pseudo_site_5183,Y,noScore,3,cytosolic,na,1,0,SNORA9,na,RMBase_v3_human_original
GL000220.1,159110,159111,+,Pseudo_site_5184,Y,noScore,3,cytosolic,na,1,0,SNORA7A;SNORA7B,na,RMBase_v3_human_original
GL000220.1,159178,159179,+,Pseudo_site_5185,Y,noScore,3,cytosolic,na,1,0,SNORA32,na,RMBase_v3_human_original
GL000220.1,159180,159181,+,Pseudo_site_5186,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,159189,159190,+,Nm_site_7512,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD38A;SNORD38B,na,RMBase_2O-Me
GL000220.1,159610,159611,+,Nm_site_7519,Cm,noScore,3,cytosolic,na,1,0,SNORD48,na,RMBase_2O-Me
GL000220.1,159669,159670,+,Nm_site_7520,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD24,na,RMBase_2O-Me
GL000220.1,159719,159720,+,Nm_site_7531,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD68,na,RMBase_2O-Me
GL000220.1,159733,159734,+,Nm_site_7532,Um,noScore,2,"HEK293,cytosolic",RiboMeth-seq,1,0,na,na,RMBase_2O-Me
GL000220.1,159740,159741,+,Nm_site_7533,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD5,na,RMBase_2O-Me
GL000220.1,159742,159743,+,Nm_site_7534,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD6,na,RMBase_2O-Me
GL000220.1,159826,159827,+,Pseudo_site_5187,Y,noScore,3,cytosolic,na,1,0,SNORA61,na,RMBase_v3_human_original
GL000220.1,160122,160123,+,Nm_site_7548,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD55,na,RMBase_2O-Me
GL000220.1,160155,160156,+,Nm_site_7557,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD34,na,RMBase_2O-Me
GL000220.1,160179,160180,+,Nm_site_7560,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD50A,na,RMBase_2O-Me
GL000220.1,160194,160195,+,Nm_site_7564,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD50A,na,RMBase_2O-Me
GL000220.1,160955,160956,+,Pseudo_site_5188,Y,noScore,3,cytosolic,na,1,0,SNORA6,na,RMBase_v3_human_original
GL000220.1,160957,160958,+,Pseudo_site_5189,Y,noScore,3,cytosolic,na,1,0,SNORA19,na,RMBase_v3_human_original
GL000220.1,161013,161014,+,Pseudo_site_5190,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,161019,161020,+,Nm_site_7569,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD88A;SNORD88B;SNORD88C,na,RMBase_2O-Me
GL000220.1,161052,161053,+,Pseudo_site_5193,Y,noScore,3,cytosolic,na,1,0,SNORA31,na,RMBase_v3_human_original
GL000220.1,161062,161063,+,Nm_site_7578,Gm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD87,na,RMBase_2O-Me
GL000220.1,161076,161077,+,Pseudo_site_5194,Y,noScore,3,cytosolic,na,1,0,SNORA23,na,RMBase_v3_human_original
GL000220.1,161078,161079,+,Nm_site_7581,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD46,na,RMBase_2O-Me
GL000220.1,161080,161081,+,Pseudo_site_5195,Y,noScore,3,cytosolic,na,1,0,SNORA74A;SNORA74B,na,RMBase_v3_human_original
GL000220.1,161082,161083,+,Pseudo_site_5196,Y,noScore,3,cytosolic,na,1,0,SNORA74A;SNORA74B,na,RMBase_v3_human_original
GL000220.1,161086,161087,+,Pseudo_site_5197,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,161088,161089,+,Pseudo_site_5198,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,161100,161101,+,m5C_site_45963,m5C,noScore,1,cytosolic,na,1,0,na,na,RMBase_m5C
GL000220.1,161103,161104,+,Nm_site_7586,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD15A;SNORD15B,na,RMBase_2O-Me
GL000220.1,161126,161127,+,Nm_site_7591,Cm,noScore,3,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD10,na,RMBase_2O-Me
GL000220.1,161136,161137,+,otherMod_site_1209,Ym,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
GL000220.1,161140,161141,+,Pseudo_site_5200,Y,noScore,3,cytosolic,na,1,0,SNORA54,na,RMBase_v3_human_original
GL000220.1,161143,161144,+,Nm_site_7599,Am,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD30,na,RMBase_2O-Me
GL000220.1,161148,161149,+,Nm_site_7604,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD79,na,RMBase_2O-Me
GL000220.1,161159,161160,+,Nm_site_7609,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD74,na,RMBase_2O-Me
GL000220.1,161162,161163,+,Pseudo_site_5201,Y,noScore,3,cytosolic,na,1,0,SNORA58,na,RMBase_v3_human_original
GL000220.1,161169,161170,+,Pseudo_site_5202,Y,noScore,3,cytosolic,na,1,0,SNORA62,na,RMBase_v3_human_original
GL000220.1,161171,161172,+,Pseudo_site_5203,Y,noScore,3,cytosolic,na,1,0,SNORA62;SNORA8,na,RMBase_v3_human_original
GL000220.1,161202,161203,+,Pseudo_site_5204,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
GL000220.1,161205,161206,+,Nm_site_7618,Cm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",1,0,SNORD47,na,RMBase_2O-Me
GL000220.1,161217,161218,+,Nm_site_7621,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD12B;SNORD12C,na,RMBase_2O-Me
GL000220.1,161238,161239,+,Pseudo_site_5205,Y,noScore,3,cytosolic,na,1,0,SNORA3;SNORA45,na,RMBase_v3_human_original
GL000220.1,161243,161244,+,Nm_site_7626,Um,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD52,na,RMBase_2O-Me
GL000220.1,161262,161263,+,Nm_site_7628,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,1,0,SNORD111B,na,RMBase_2O-Me
GL000220.1,161277,161278,+,Pseudo_site_5206,Y,noScore,3,cytosolic,na,1,0,SNORA3,na,RMBase_v3_human_original
GL000220.1,161360,161361,+,Nm_site_7635,Gm,noScore,3,cytosolic,na,1,0,SNORD102,na,RMBase_2O-Me
